energy,sigma
0.999243,0.000487414
0.999515,0.000547524
0.99967,0.000578643
0.999785,0.000599022
0.999868,0.000611153
0.999934,0.000618023
0.999945,0.000618355
0.999978,0.000616296
1.00003,0.000607706
1.00006,0.000605543
1.00018,0.000607619
1.00027,0.000606054
1.00036,0.000600953
1.00045,0.000592582
1.00054,0.000581312
1.00066,0.000563907
1.00082,0.00053518
1.00124,0.000451929
1.00142,0.00041923
1.00154,0.000399496
1.00166,0.000381585
1.00178,0.000365541
1.0019,0.00035135
1.00202,0.000338953
1.00215,0.000328273
1.00227,0.000319217
1.00239,0.000311698
1.00251,0.000305625
1.00263,0.000300922
1.00275,0.00029753
1.00287,0.000295382
1.00301,0.000294363
1.00316,0.000294946
1.00334,0.000297826
1.00344,0.000300796
1.00359,0.000306152
1.00373,0.00031304
1.00387,0.000321537
1.00402,0.000331677
1.00416,0.000343493
1.00431,0.00035701
1.00445,0.000372235
1.00459,0.000389134
1.00481,0.000417445
1.00502,0.000448571
1.00546,0.000513623
1.00563,0.000538231
1.00578,0.000555101
1.00592,0.00056855
1.00603,0.000575902
1.00614,0.000580522
1.00625,0.000582397
1.00628,0.00058241
1.00639,0.000580502
1.00653,0.000574616
1.00671,0.000561204
1.00693,0.000540052
1.00747,0.000479659
1.00775,0.000451324
1.00794,0.00043586
1.00812,0.000422849
1.00838,0.000408569
1.00858,0.000400399
1.00882,0.000393336
1.00906,0.000388633
1.00921,0.000386598
1.00953,0.000384276
1.01046,0.000381344
1.0108,0.00037855
1.01111,0.000374482
1.01143,0.000368919
1.0119,0.000358481
1.01262,0.000341758
1.01293,0.000335829
1.01333,0.00033129
1.01349,0.000330642
1.01384,0.000332683
1.01395,0.000334029
1.01422,0.000340258
1.01446,0.000348638
1.01471,0.000360293
1.01495,0.000374884
1.01519,0.000392225
1.01555,0.000422015
1.01587,0.000448727
1.01603,0.000460472
1.01623,0.000472189
1.0164,0.000478161
1.01653,0.000480171
1.01655,0.000480227
1.01668,0.000479034
1.0168,0.000475486
1.01692,0.000469498
1.01708,0.00045815
1.01724,0.000443545
1.0174,0.000426305
1.01768,0.000392196
1.01816,0.000331672
1.0184,0.000303535
1.01857,0.000286165
1.01873,0.000269992
1.01889,0.000255038
1.01905,0.000241279
1.01921,0.000228669
1.01937,0.00021714
1.01953,0.000206622
1.01969,0.000197038
1.01985,0.000188314
1.02001,0.000180379
1.02017,0.000173166
1.02042,0.000163587
1.02066,0.000155274
1.0209,0.000148142
1.02114,0.000141998
1.02138,0.00013679
1.02162,0.000132378
1.02186,0.000128741
1.0221,0.000125782
1.02234,0.000123502
1.02259,0.000121841
1.02283,0.000120823
1.02307,0.000120417
1.02331,0.000120676
1.02355,0.000121596
1.02379,0.000123272
1.02405,0.000125936
1.02424,0.0001286
1.02443,0.000131899
1.02462,0.000135926
1.02482,0.000140786
1.02505,0.000148191
1.0252,0.000153505
1.02534,0.00015957
1.02548,0.000166482
1.02563,0.000174371
1.02577,0.000183375
1.02591,0.00019368
1.02606,0.00020548
1.0262,0.000219032
1.0263,0.000229174
1.02639,0.000240315
1.02649,0.000252562
1.02658,0.000266029
1.02668,0.000280841
1.02677,0.000297128
1.02687,0.000315024
1.02697,0.000334659
1.02706,0.000356153
1.02716,0.0003796
1.02725,0.000405053
1.02735,0.000432496
1.02749,0.000477094
1.02768,0.000541203
1.02787,0.000605527
1.02799,0.000642075
1.02809,0.000667313
1.02816,0.000682864
1.02823,0.00069477
1.0283,0.000702731
1.02838,0.000706447
1.0284,0.000706685
1.02846,0.000705134
1.02855,0.000698014
1.02861,0.000688335
1.02871,0.00066964
1.02882,0.00064339
1.02895,0.000606046
1.02921,0.00052732
1.02936,0.000487304
1.02945,0.000462908
1.02955,0.000440595
1.02964,0.000420452
1.02974,0.000402482
1.02983,0.000386631
1.02993,0.000372814
1.03002,0.000360925
1.03012,0.000350854
1.03022,0.000342492
1.03031,0.000335737
1.03041,0.000330494
1.0305,0.000326676
1.03061,0.000323958
1.03074,0.000322926
1.03086,0.000324072
1.03098,0.000327123
1.03113,0.000332975
1.03127,0.000341314
1.03141,0.000352111
1.03155,0.000365345
1.03169,0.000380986
1.03184,0.000398974
1.03198,0.000419198
1.03212,0.000441455
1.03233,0.00047793
1.03269,0.000541726
1.03287,0.000571305
1.03304,0.000596394
1.03315,0.000608048
1.03326,0.000616566
1.03338,0.000622112
1.03343,0.000622872
1.03354,0.000621448
1.03366,0.000615268
1.03375,0.00060759
1.03386,0.000594859
1.03393,0.000584823
1.03407,0.000561496
1.03422,0.000534864
1.03443,0.000491191
1.03475,0.000424308
1.03496,0.000382232
1.0351,0.000356134
1.03525,0.000331794
1.03539,0.000309265
1.03553,0.000288534
1.03567,0.000269529
1.03581,0.000252158
1.03596,0.000236305
1.0361,0.000221851
1.03624,0.000208677
1.03638,0.000196667
1.03652,0.000185713
1.03667,0.000175715
1.03681,0.000166578
1.03695,0.000158222
1.03709,0.000150567
1.03723,0.000143547
1.03738,0.000137101
1.03759,0.000128399
1.0378,0.000120685
1.03801,0.000113859
1.03823,0.000107776
1.03844,0.000102365
1.03865,9.75E-05
1.03887,9.32E-05
1.03922,8.70E-05
1.03951,8.27E-05
1.03979,7.90E-05
1.04007,7.58E-05
1.04036,7.30E-05
1.04064,7.06E-05
1.041,6.81E-05
1.04128,6.64E-05
1.04168,6.45E-05
1.04203,6.32E-05
1.04236,6.23E-05
1.04269,6.18E-05
1.04291,6.15E-05
1.04327,6.14E-05
1.04362,6.17E-05
1.04398,6.23E-05
1.04433,6.33E-05
1.04469,6.47E-05
1.04504,6.65E-05
1.04531,6.83E-05
1.04558,7.04E-05
1.04575,7.20E-05
1.04609,7.57E-05
1.0464,7.99E-05
1.0466,8.29E-05
1.0468,8.65E-05
1.04699,9.05E-05
1.04719,9.51E-05
1.04735,9.95E-05
1.04751,0.000104491
1.04768,0.000110389
1.04784,0.000116623
1.04796,0.00012192
1.04808,0.000127757
1.04818,0.000133536
1.04828,0.000139934
1.04839,0.000147042
1.04849,0.00015497
1.0486,0.000163791
1.0487,0.000173866
1.04878,0.000182163
1.04886,0.000191345
1.04894,0.000201509
1.04902,0.000212774
1.04909,0.00022531
1.04917,0.00023931
1.04925,0.000255013
1.04933,0.000272694
1.04941,0.00029269
1.04946,0.0003075
1.04951,0.000323651
1.04956,0.000341299
1.04962,0.000360615
1.04967,0.000381795
1.04972,0.000405052
1.04977,0.000430624
1.04982,0.00045877
1.04988,0.000489769
1.04993,0.000523912
1.04998,0.000561494
1.05003,0.000602797
1.05009,0.000648063
1.05014,0.000697464
1.05019,0.000751065
1.05025,0.000816169
1.05031,0.000885527
1.05046,0.00107962
1.05052,0.0011406
1.05057,0.00119785
1.05061,0.00123485
1.05065,0.00125823
1.05069,0.00127852
1.05072,0.00129025
1.05075,0.00129306
1.05079,0.00128973
1.05083,0.00127766
1.05087,0.00125746
1.05091,0.00122495
1.05095,0.00119686
1.051,0.00114575
1.0511,0.00103175
1.05121,0.000917562
1.05126,0.000864537
1.05131,0.000815364
1.05136,0.000770454
1.05142,0.000729925
1.05147,0.000693742
1.05152,0.00066173
1.05157,0.000633669
1.05163,0.000609277
1.05168,0.000587097
1.05173,0.000569895
1.05178,0.000555379
1.05184,0.000541334
1.0519,0.000530689
1.05197,0.00052313
1.05203,0.000518412
1.0521,0.000516264
1.05211,0.000516245
1.05218,0.000517986
1.05225,0.000522695
1.05233,0.000531513
1.05241,0.000543714
1.05251,0.000561266
1.05262,0.000587557
1.05274,0.000620802
1.05299,0.000691707
1.05309,0.000717726
1.05317,0.000734609
1.05325,0.000746998
1.05333,0.000754493
1.0534,0.000756564
1.05345,0.000755225
1.05354,0.00074908
1.05362,0.00073873
1.05374,0.000717207
1.05408,0.000645324
1.05423,0.000617617
1.05435,0.000600357
1.05447,0.000584579
1.05462,0.000569437
1.05485,0.000550052
1.05516,0.000525566
1.05532,0.000511305
1.05551,0.000490519
1.05571,0.000465675
1.05594,0.000432306
1.05641,0.000360743
1.0566,0.000332011
1.05676,0.000310281
1.05691,0.000289927
1.05707,0.000271054
1.05722,0.000253702
1.05738,0.000237856
1.05753,0.000223466
1.05769,0.000210459
1.05785,0.000198752
1.058,0.000188258
1.05816,0.000178894
1.05831,0.000170582
1.05847,0.000163254
1.05862,0.000156853
1.05878,0.000151335
1.05893,0.00014667
1.05909,0.000142844
1.05925,0.000139863
1.0594,0.000137756
1.05956,0.000136553
1.05965,0.000136295
1.05979,0.000136722
1.05991,0.000137845
1.06002,0.000139783
1.06014,0.000142677
1.06026,0.000146712
1.06034,0.000150159
1.06041,0.000154322
1.06049,0.000159321
1.06057,0.000165304
1.06065,0.000172417
1.0607,0.000178655
1.06076,0.00018584
1.06082,0.000194102
1.06088,0.000203621
1.06094,0.000214631
1.061,0.000227417
1.06104,0.000237102
1.06107,0.000247866
1.06111,0.000259858
1.06115,0.000273264
1.06119,0.000288289
1.06123,0.000305186
1.06127,0.000324243
1.0613,0.000339995
1.06133,0.000357332
1.06135,0.000376474
1.06138,0.000397646
1.06141,0.000421146
1.06144,0.000447284
1.06147,0.000476454
1.0615,0.000509094
1.06152,0.000540658
1.06155,0.000576167
1.06157,0.000615763
1.0616,0.000660076
1.06163,0.000709787
1.06164,0.000746371
1.06166,0.000785996
1.06168,0.000829037
1.06169,0.000875798
1.06171,0.000926743
1.06173,0.000982255
1.06174,0.00104291
1.06176,0.00110918
1.06178,0.00118177
1.06179,0.00126127
1.06181,0.0013485
1.06183,0.00144416
1.06184,0.0015492
1.06186,0.00166436
1.06188,0.00179065
1.0619,0.00192872
1.06191,0.00207945
1.06193,0.00224315
1.06195,0.00242016
1.06196,0.00260993
1.06199,0.00291647
1.06202,0.00335278
1.06205,0.00373587
1.06207,0.00394188
1.06208,0.00412887
1.0621,0.00428862
1.06211,0.00438583
1.06213,0.00446025
1.06214,0.0045108
1.06215,0.00453313
1.06216,0.00453372
1.06217,0.00451975
1.06218,0.00447872
1.06219,0.00441204
1.06221,0.00432173
1.06222,0.00421072
1.06224,0.00403594
1.06226,0.00381218
1.06229,0.00334952
1.06233,0.00291287
1.06235,0.00260623
1.06237,0.00241631
1.06238,0.00223919
1.0624,0.00207537
1.06242,0.00192453
1.06243,0.00178633
1.06245,0.00165992
1.06247,0.00154463
1.06249,0.00143944
1.0625,0.00134364
1.06252,0.00125626
1.06254,0.00117661
1.06255,0.00110385
1.06257,0.00103742
1.06259,0.000976595
1.0626,0.000920905
1.06262,0.000869785
1.06264,0.000822839
1.06265,0.000779616
1.06267,0.000739801
1.06269,0.00070303
1.06271,0.000653006
1.06274,0.000608407
1.06276,0.000568472
1.06279,0.000532633
1.06281,0.000500351
1.06284,0.000471203
1.06286,0.000444785
1.06289,0.000420804
1.06292,0.000398969
1.06294,0.000379045
1.06297,0.000355054
1.06301,0.000334901
1.06303,0.000319052
1.06307,0.000301339
1.0631,0.000286789
1.06314,0.000269204
1.06318,0.000254156
1.06322,0.000240697
1.06327,0.000226338
1.06331,0.000214964
1.06335,0.000204718
1.06339,0.000195465
1.06343,0.000187085
1.0635,0.000175928
1.06356,0.000166212
1.06363,0.000157396
1.06369,0.000149536
1.06376,0.00014264
1.06384,0.000135685
1.06391,0.000129634
1.06399,0.000124347
1.06407,0.000119735
1.06417,0.000114424
1.06428,0.000109897
1.06438,0.000106048
1.06448,0.00010277
1.06458,1.00E-04
1.06473,9.67E-05
1.06488,9.42E-05
1.06502,9.22E-05
1.06517,9.07E-05
1.06536,8.94E-05
1.06561,8.86E-05
1.06565,8.86E-05
1.06587,8.89E-05
1.06604,8.96E-05
1.0662,9.06E-05
1.06638,9.22E-05
1.06657,9.43E-05
1.06675,9.71E-05
1.06696,0.000100726
1.06711,0.000104042
1.06729,0.000108354
1.06746,0.000113486
1.06762,0.000118726
1.0677,0.000121605
1.06785,0.000128041
1.06801,0.000135405
1.06812,0.00014164
1.06824,0.000148606
1.06836,0.000156372
1.06847,0.000165047
1.06859,0.000174763
1.06871,0.000185669
1.06882,0.000197948
1.06894,0.000211809
1.06902,0.000222053
1.0691,0.000233197
1.06917,0.000245339
1.06925,0.000258583
1.06933,0.000273052
1.06941,0.000288875
1.06949,0.000306202
1.06956,0.000325191
1.06964,0.000346023
1.06972,0.000368882
1.0698,0.000393978
1.06988,0.00042151
1.06995,0.000451697
1.07003,0.000484726
1.07011,0.000520776
1.07019,0.000559953
1.07026,0.000602296
1.07034,0.000647696
1.07046,0.000720865
1.0707,0.000882116
1.07079,0.000936971
1.07087,0.000980646
1.07093,0.00100913
1.07098,0.00103256
1.07104,0.00105017
1.0711,0.00106145
1.07117,0.00106616
1.07121,0.00106408
1.07128,0.00105466
1.07133,0.00103949
1.07139,0.00101879
1.07146,0.000988693
1.07157,0.00093233
1.07182,0.000784155
1.07194,0.000720067
1.07202,0.000681209
1.07209,0.000646028
1.07217,0.000614805
1.07225,0.000587697
1.07233,0.000564755
1.0724,0.000545914
1.07246,0.000534727
1.07252,0.00052605
1.07258,0.000519904
1.07264,0.00051638
1.07268,0.000515542
1.07273,0.000516661
1.07279,0.000520799
1.07285,0.000528191
1.07291,0.000539129
1.07297,0.000553976
1.07301,0.000566765
1.07305,0.00058301
1.07309,0.000601253
1.07314,0.000622302
1.07318,0.000646412
1.07322,0.000673842
1.07326,0.000704882
1.0733,0.000739787
1.07334,0.00077883
1.07339,0.000822202
1.07343,0.000870056
1.07347,0.000922372
1.07351,0.000978983
1.07357,0.00107082
1.0737,0.00126512
1.07374,0.00133308
1.07379,0.00139228
1.07382,0.00142483
1.07385,0.00145034
1.07388,0.00146768
1.07392,0.00147607
1.07393,0.00147679
1.07396,0.00147265
1.07399,0.00145858
1.07402,0.00143861
1.07405,0.00140642
1.07408,0.00136895
1.07412,0.00131034
1.07419,0.00121028
1.0743,0.00101571
1.07436,0.000915012
1.0744,0.000852441
1.07445,0.000794049
1.07449,0.00073999
1.07453,0.000690239
1.07457,0.000644641
1.07461,0.000602965
1.07465,0.00056494
1.0747,0.000530275
1.07474,0.00049868
1.07478,0.000469875
1.07482,0.000443595
1.07486,0.000419596
1.0749,0.000397653
1.07495,0.000377564
1.07499,0.000359146
1.07503,0.000342233
1.07509,0.000319369
1.07515,0.00029913
1.07522,0.000281156
1.07528,0.00026513
1.07534,0.000250801
1.0754,0.000237943
1.07547,0.000226376
1.07553,0.00021596
1.07559,0.000206571
1.07567,0.000195324
1.07576,0.000185401
1.07584,0.000176627
1.07592,0.000168847
1.07601,0.000161936
1.0761,0.000155088
1.07619,0.000149023
1.07632,0.000142091
1.07642,0.000137296
1.07652,0.000133311
1.07665,0.000128831
1.07677,0.000125514
1.07687,0.000123133
1.07703,0.000120454
1.07718,0.000118806
1.07734,0.000118165
1.07744,0.000118316
1.07759,0.000119402
1.07771,0.000120938
1.07782,0.000123189
1.07793,0.000126234
1.07804,0.0001302
1.07816,0.000135249
1.07823,0.000139337
1.07833,0.000145346
1.0784,0.000150625
1.07847,0.000156908
1.07855,0.000164894
1.07861,0.000171877
1.07868,0.000180824
1.07871,0.000186398
1.07877,0.000196305
1.07883,0.000207542
1.07888,0.000217016
1.07892,0.000227554
1.07897,0.000239286
1.07901,0.000252365
1.07906,0.000266996
1.0791,0.000283402
1.07915,0.000301865
1.07919,0.000322704
1.07924,0.000346319
1.07927,0.000363825
1.0793,0.000382925
1.07933,0.000403799
1.07936,0.000426648
1.07939,0.000451699
1.07942,0.000479206
1.07945,0.000509453
1.07948,0.000542758
1.07951,0.00057947
1.07954,0.000619973
1.07957,0.000664681
1.0796,0.000714033
1.07963,0.000768483
1.07966,0.000828473
1.07969,0.000894416
1.07972,0.000966635
1.07975,0.00104531
1.07978,0.00113037
1.07981,0.00122143
1.07986,0.00136711
1.07993,0.00161792
1.07996,0.00171197
1.07999,0.00178136
1.08001,0.00185
1.08004,0.0018937
1.08006,0.00192555
1.08008,0.00194429
1.0801,0.00194916
1.08013,0.00193994
1.08015,0.00191702
1.08017,0.00187992
1.08019,0.00183771
1.08021,0.00179742
1.08024,0.00171336
1.08027,0.00161939
1.08036,0.00131884
1.0804,0.00119913
1.08043,0.00110922
1.08046,0.00102545
1.08049,0.000948122
1.08052,0.000877253
1.08055,0.000812575
1.08058,0.000753779
1.08061,0.000700408
1.08064,0.000652048
1.08067,0.000608213
1.0807,0.000568499
1.08073,0.000532474
1.08076,0.000499784
1.08079,0.000470063
1.08082,0.000443026
1.08085,0.000418374
1.08088,0.000395877
1.08091,0.000375299
1.08094,0.000356457
1.08097,0.000339165
1.08101,0.000315812
1.08106,0.000295168
1.0811,0.000276841
1.08115,0.000260525
1.08119,0.000245945
1.08124,0.000232879
1.08128,0.000221131
1.08133,0.000210557
1.08136,0.000204096
1.08142,0.000192366
1.08148,0.000182008
1.08154,0.000172853
1.0816,0.000164741
1.08166,0.000157539
1.08174,0.000149606
1.0818,0.000143993
1.08188,0.000137076
1.08195,0.0001319
1.08205,0.000126161
1.08214,0.000121247
1.08226,0.000116316
1.08237,0.000112282
1.08248,0.000108998
1.08259,0.000106362
1.08271,0.000104297
1.08282,0.000102745
1.08289,0.000101994
1.08304,0.000101053
1.08314,0.000100852
1.08332,0.000101397
1.08342,0.000102116
1.08353,0.000103476
1.08365,0.000105406
1.08376,0.000108002
1.08387,0.000111402
1.08395,0.000114213
1.08402,0.000117551
1.0841,0.000121522
1.08417,0.000126237
1.08423,0.000130381
1.08429,0.000135185
1.08434,0.000140762
1.0844,0.000147274
1.08446,0.00015494
1.08449,0.000160828
1.08453,0.000167461
1.08457,0.000175209
1.08461,0.000184325
1.08464,0.000193258
1.08467,0.000201165
1.0847,0.000209958
1.08472,0.000219775
1.08475,0.000230773
1.08478,0.000243157
1.0848,0.000257154
1.08483,0.000273072
1.08485,0.000286501
1.08487,0.000301423
1.08489,0.000318081
1.08491,0.000336732
1.08493,0.000357744
1.08495,0.00038149
1.08497,0.000408497
1.08499,0.000428615
1.085,0.000450673
1.08501,0.000474928
1.08503,0.000501691
1.08504,0.000531322
1.08505,0.000564236
1.08507,0.000600939
1.08508,0.000633977
1.08509,0.000676206
1.0851,0.000723551
1.08511,0.000759065
1.08512,0.00079843
1.08513,0.000846553
1.08514,0.000905536
1.08515,0.000958656
1.08516,0.00102655
1.08517,0.00108682
1.08518,0.00115295
1.08519,0.00122584
1.08519,0.00130628
1.0852,0.00139558
1.08521,0.0014947
1.08522,0.00160531
1.08523,0.00172885
1.08523,0.00181959
1.08524,0.00191752
1.08524,0.00202369
1.08525,0.00213851
1.08525,0.0022633
1.08526,0.00239849
1.08526,0.00254564
1.08527,0.00270523
1.08527,0.00287902
1.08528,0.00306749
1.08528,0.00327258
1.08529,0.00349463
1.0853,0.00373563
1.0853,0.00399576
1.08531,0.00427675
1.08531,0.00457831
1.08532,0.00490178
1.08532,0.00524605
1.08533,0.00580212
1.08534,0.00640001
1.08535,0.00724983
1.08537,0.00900653
1.08538,0.0096263
1.08539,0.0101882
1.08539,0.0105959
1.0854,0.0108727
1.08541,0.0111475
1.08541,0.0113336
1.08542,0.0114146
1.08542,0.0114342
1.08543,0.0114066
1.08543,0.0113136
1.08544,0.0111151
1.08545,0.0108931
1.08545,0.0106203
1.08546,0.0103025
1.08546,0.00985205
1.08547,0.00925118
1.08548,0.00816847
1.0855,0.00685358
1.08551,0.00617361
